# cold uniform sphere, M=1, R=1; seed=20260821
# x y z vx vy vz mass
-0.0153041386 0.427774875 -0.601762258 0 0 0 7.62939453e-06
0.120031934 0.956119086 -0.129665777 0 0 0 7.62939453e-06
0.14490899 0.320598308 0.424804404 0 0 0 7.62939453e-06
-0.535783205 0.075405554 -0.456846741 0 0 0 7.62939453e-06
0.214960863 0.54866577 0.426369266 0 0 0 7.62939453e-06
-0.7690732 0.216952567 -0.137667543 0 0 0 7.62939453e-06
-0.306774395 -0.474697101 -0.603128864 0 0 0 7.62939453e-06
-0.74562751 -0.124130935 -0.45605454 0 0 0 7.62939453e-06
0.75894218 -0.31663763 -0.494980695 0 0 0 7.62939453e-06
-0.543076913 -0.16023651 -0.66258757 0 0 0 7.62939453e-06
-0.345559281 -0.265102161 -0.225484442 0 0 0 7.62939453e-06
-0.217979288 0.624870538 -0.180977268 0 0 0 7.62939453e-06
-0.0719115652 0.0390647096 0.333816489 0 0 0 7.62939453e-06
0.57359695 -0.122919745 -0.349154242 0 0 0 7.62939453e-06
0.454103949 0.0546997956 0.567278674 0 0 0 7.62939453e-06
0.558931363 0.0206581138 -0.316353654 0 0 0 7.62939453e-06
-0.200213519 -0.494818958 -0.556159081 0 0 0 7.62939453e-06
-0.1709738 0.423148649 -0.238228187 0 0 0 7.62939453e-06
0.593525885 -0.0590591408 0.785009592 0 0 0 7.62939453e-06
-0.540387331 0.24889012 0.382996838 0 0 0 7.62939453e-06
-0.601266135 0.222214119 -0.639483003 0 0 0 7.62939453e-06
-0.119623686 0.400522013 -0.0988043137 0 0 0 7.62939453e-06
-0.438788815 0.0374580544 -0.80760843 0 0 0 7.62939453e-06
0.316349584 -0.539821516 0.752145396 0 0 0 7.62939453e-06
-0.209762294 0.11516543 0.300391547 0 0 0 7.62939453e-06
0.581054968 -0.0390580814 -0.175906839 0 0 0 7.62939453e-06
0.27397444 -0.608196048 -0.311723152 0 0 0 7.62939453e-06
0.328336967 -0.0259927212 0.843170146 0 0 0 7.62939453e-06
0.258617855 0.594145849 -0.589999352 0 0 0 7.62939453e-06
-0.646944048 0.200852087 0.724702708 0 0 0 7.62939453e-06
0.353641529 -0.795596273 0.473939363 0 0 0 7.62939453e-06
0.834487008 0.0428887757 -0.43368658 0 0 0 7.62939453e-06
0.5880918 -0.120733 -0.14282407 0 0 0 7.62939453e-06
-0.611307751 -0.431044654 -0.350500176 0 0 0 7.62939453e-06
-0.582178423 -0.305723101 -0.339302999 0 0 0 7.62939453e-06
-0.254147899 0.829047802 -0.386068159 0 0 0 7.62939453e-06
-0.487003271 -0.707637402 -0.0454251103 0 0 0 7.62939453e-06
0.116612993 -0.413116183 -0.644586374 0 0 0 7.62939453e-06
0.382640196 0.662272362 -0.236213318 0 0 0 7.62939453e-06
-0.459271167 0.214674967 0.379030109 0 0 0 7.62939453e-06
0.795122512 -0.489570839 0.330533779 0 0 0 7.62939453e-06
0.279511534 0.506096136 -0.378761699 0 0 0 7.62939453e-06
-0.424684123 0.0769995392 -0.452059914 0 0 0 7.62939453e-06
0.123876464 0.821682491 0.194881466 0 0 0 7.62939453e-06
0.13925323 -0.796348434 -0.26178278 0 0 0 7.62939453e-06
0.227393811 -0.115455167 -0.570198519 0 0 0 7.62939453e-06
0.18337535 0.438999068 -0.190401754 0 0 0 7.62939453e-06
0.164984001 0.516174827 -0.657713551 0 0 0 7.62939453e-06
0.518288774 0.62670832 0.514288363 0 0 0 7.62939453e-06
-0.457624749 0.025897645 -0.147966098 0 0 0 7.62939453e-06
-0.338999798 -0.395136344 -0.230950212 0 0 0 7.62939453e-06
-0.504751511 -0.680564366 0.0258451782 0 0 0 7.62939453e-06
-0.0781445421 0.625856457 -0.267592254 0 0 0 7.62939453e-06
-0.429067059 -0.0365719484 -0.721648932 0 0 0 7.62939453e-06
0.214878538 0.616193193 0.686136277 0 0 0 7.62939453e-06
0.241107733 -0.02053583 0.117879362 0 0 0 7.62939453e-06
0.277957286 -0.254645174 0.496425391 0 0 0 7.62939453e-06
-0.139961571 0.5055445 -0.334575945 0 0 0 7.62939453e-06
0.319138295 -0.237707324 -0.344634307 0 0 0 7.62939453e-06
0.236895034 -0.532156403 0.125856365 0 0 0 7.62939453e-06
0.50949122 -0.0990556969 -0.689892702 0 0 0 7.62939453e-06
-0.30058999 -0.319077683 0.775795008 0 0 0 7.62939453e-06
0.558013367 0.579610581 -0.0614268635 0 0 0 7.62939453e-06
-0.165110036 -0.131044578 -0.791333573 0 0 0 7.62939453e-06
0.103989794 0.316724751 -0.242875423 0 0 0 7.62939453e-06
-0.116865103 -0.388012906 -0.313009823 0 0 0 7.62939453e-06
0.141596741 0.0641446265 -0.0114727917 0 0 0 7.62939453e-06
0.233735915 0.707083567 0.636021253 0 0 0 7.62939453e-06
-0.525994641 -0.371426096 0.209448686 0 0 0 7.62939453e-06
0.355105528 0.129793681 0.852293322 0 0 0 7.62939453e-06
-0.552399021 -0.470979514 0.474558222 0 0 0 7.62939453e-06
-0.580664094 -0.490577794 -0.575746002 0 0 0 7.62939453e-06
-0.0521495095 -0.223938098 -0.420973071 0 0 0 7.62939453e-06
-0.135861629 -0.685186639 -0.566051005 0 0 0 7.62939453e-06
-0.630605529 0.0381416767 -0.184410365 0 0 0 7.62939453e-06
-0.814173003 0.448498392 -0.0293831931 0 0 0 7.62939453e-06
-0.567177601 0.240693621 -0.147301108 0 0 0 7.62939453e-06
0.194075665 -0.395626704 -0.266646323 0 0 0 7.62939453e-06
0.118149681 -0.806458393 -0.14377025 0 0 0 7.62939453e-06
-0.570398619 -0.672829507 -0.263668882 0 0 0 7.62939453e-06
0.545113874 0.164567253 -0.810306554 0 0 0 7.62939453e-06
0.447936925 0.165147983 -0.478796371 0 0 0 7.62939453e-06
0.0694025722 0.0859949176 -0.56982112 0 0 0 7.62939453e-06
0.13591081 0.827966233 -0.0465044939 0 0 0 7.62939453e-06
-0.404283223 -0.190335601 0.8423226 0 0 0 7.62939453e-06
0.0159224823 0.389020116 0.855141815 0 0 0 7.62939453e-06
0.245787933 -0.0108956044 0.929662965 0 0 0 7.62939453e-06
-0.2881976 0.276967163 -0.34207668 0 0 0 7.62939453e-06
0.0797497399 0.274848725 0.813944006 0 0 0 7.62939453e-06
0.259853616 0.0548588425 0.575535893 0 0 0 7.62939453e-06
-0.633821548 0.194699869 0.704209308 0 0 0 7.62939453e-06
-0.491548755 -0.0485888734 0.714294516 0 0 0 7.62939453e-06
-0.174120808 0.215999338 0.808418502 0 0 0 7.62939453e-06
0.884283481 -0.372469135 -0.251281689 0 0 0 7.62939453e-06
-0.633654388 -0.488698228 0.0340032629 0 0 0 7.62939453e-06
-0.742967535 0.22301739 -0.016277812 0 0 0 7.62939453e-06
-0.0488375269 0.207911562 -0.16102694 0 0 0 7.62939453e-06
-0.0309096944 0.53765212 0.00704221344 0 0 0 7.62939453e-06
0.455920659 -0.0181208032 -0.324447819 0 0 0 7.62939453e-06
-0.443972798 0.00562447569 -0.164043856 0 0 0 7.62939453e-06
-0.486111507 0.0344434335 0.398196145 0 0 0 7.62939453e-06
0.250586563 0.247078068 0.524305765 0 0 0 7.62939453e-06
0.689187439 0.000337983297 0.72279979 0 0 0 7.62939453e-06
0.676963124 -0.57967438 0.180469837 0 0 0 7.62939453e-06
0.711579285 0.318643056 -0.277041314 0 0 0 7.62939453e-06
-0.569574171 -0.0406170695 -0.591700176 0 0 0 7.62939453e-06
0.678249436 0.0843120313 -0.359429072 0 0 0 7.62939453e-06
-0.0861886414 -0.89717217 0.166815969 0 0 0 7.62939453e-06
0.0732086959 0.100129382 -0.782113512 0 0 0 7.62939453e-06
-0.181268053 -0.756428486 0.382479979 0 0 0 7.62939453e-06
0.220701689 -0.00522301299 -0.701477995 0 0 0 7.62939453e-06
0.246489536 -0.756441949 -0.314557028 0 0 0 7.62939453e-06
-0.273122571 0.63862352 0.204023765 0 0 0 7.62939453e-06
0.237593826 -0.924314446 0.210899381 0 0 0 7.62939453e-06
-0.162460736 -0.429717241 -0.211846316 0 0 0 7.62939453e-06
0.733382973 0.534355727 0.0607795288 0 0 0 7.62939453e-06
0.0731327688 -0.00467894507 0.247127005 0 0 0 7.62939453e-06
0.129117375 -0.171908918 -0.709536637 0 0 0 7.62939453e-06
0.435920782 -0.20003479 0.5941421 0 0 0 7.62939453e-06
-0.691424896 0.376869128 0.0351946251 0 0 0 7.62939453e-06
0.415764933 -0.509469633 -0.30016557 0 0 0 7.62939453e-06
0.792256933 -0.52674588 -0.190391751 0 0 0 7.62939453e-06
-0.729546502 -0.240825658 0.0891870704 0 0 0 7.62939453e-06
0.425918531 0.40737538 0.59038814 0 0 0 7.62939453e-06
0.282765028 -0.807667859 -0.438883191 0 0 0 7.62939453e-06
0.374993175 0.226448943 0.875997327 0 0 0 7.62939453e-06
0.0789526426 -0.584876598 0.731620637 0 0 0 7.62939453e-06
-0.36550464 -0.871645108 0.0584859052 0 0 0 7.62939453e-06
-0.420316976 0.488343363 0.226050417 0 0 0 7.62939453e-06
-0.607958041 -0.034562379 -0.475006741 0 0 0 7.62939453e-06
0.741712081 0.283567383 0.245540752 0 0 0 7.62939453e-06
0.152543229 0.515072178 0.372278952 0 0 0 7.62939453e-06
0.447773966 0.304173174 -0.182418432 0 0 0 7.62939453e-06
-0.211724231 0.588813722 0.547165689 0 0 0 7.62939453e-06
0.231683613 0.863588034 -0.0314939447 0 0 0 7.62939453e-06
-0.345042045 0.468896865 -0.0323634413 0 0 0 7.62939453e-06
0.0752522662 0.018568196 -0.491392154 0 0 0 7.62939453e-06
-0.70020659 0.203031986 0.0210037159 0 0 0 7.62939453e-06
-0.768156609 0.316963427 0.420140545 0 0 0 7.62939453e-06
0.088074864 -0.724646863 0.0387935441 0 0 0 7.62939453e-06
0.152003522 -0.943638659 0.285176654 0 0 0 7.62939453e-06
-0.077911224 -0.694808529 0.687380966 0 0 0 7.62939453e-06
0.333433542 0.697235406 -0.240094233 0 0 0 7.62939453e-06
-0.578969948 -0.454798569 0.638750347 0 0 0 7.62939453e-06
0.165054989 0.144895384 0.130586564 0 0 0 7.62939453e-06
0.261600808 -0.535439311 -0.354587747 0 0 0 7.62939453e-06
-0.725024787 0.0646836906 0.505081085 0 0 0 7.62939453e-06
-0.132997924 -0.309565264 -0.728313938 0 0 0 7.62939453e-06
-0.921146228 -0.150795109 -0.203390032 0 0 0 7.62939453e-06
0.15754394 -0.111753132 0.1493894 0 0 0 7.62939453e-06
0.360529068 0.69113446 -0.424833542 0 0 0 7.62939453e-06
-0.93905564 -0.141980708 0.102949718 0 0 0 7.62939453e-06
-0.760360005 0.399158773 0.2688721 0 0 0 7.62939453e-06
-0.0469191974 -0.508034967 0.505843579 0 0 0 7.62939453e-06
-0.121422151 0.156685721 0.727364888 0 0 0 7.62939453e-06
0.272919346 -0.191841496 -0.207609381 0 0 0 7.62939453e-06
0.585514408 0.036286365 -0.417243444 0 0 0 7.62939453e-06
0.947741195 -0.178519034 -0.171255543 0 0 0 7.62939453e-06
-0.0742371502 0.588102601 0.418133962 0 0 0 7.62939453e-06
0.138286371 0.226817211 -0.375444046 0 0 0 7.62939453e-06
-0.248857036 0.0739261869 -0.559351154 0 0 0 7.62939453e-06
0.70291337 -0.548260459 0.104764794 0 0 0 7.62939453e-06
-0.361420303 -0.223157331 -0.482575834 0 0 0 7.62939453e-06
-0.0990198263 0.727310618 0.200159946 0 0 0 7.62939453e-06
0.102603493 0.562497797 -0.226875697 0 0 0 7.62939453e-06
0.297211002 -0.384364516 0.855708766 0 0 0 7.62939453e-06
0.650073777 0.154349679 -0.517103651 0 0 0 7.62939453e-06
-0.276435872 -0.4615782 0.396125349 0 0 0 7.62939453e-06
0.352012863 0.374921954 -0.295459887 0 0 0 7.62939453e-06
0.0124952689 0.593671372 -0.56928143 0 0 0 7.62939453e-06
-0.543161525 -0.392788758 -0.448797723 0 0 0 7.62939453e-06
-0.257119943 0.571183856 -0.437664392 0 0 0 7.62939453e-06
0.203642109 0.519931471 -0.814182784 0 0 0 7.62939453e-06
-0.624544202 -0.252421426 0.35474108 0 0 0 7.62939453e-06
-0.188562116 0.0207630229 -0.916628226 0 0 0 7.62939453e-06
0.473428902 0.132538558 -0.319113955 0 0 0 7.62939453e-06
-0.220383849 -0.283837272 0.482524014 0 0 0 7.62939453e-06
0.601376805 -0.0395164737 -0.617510984 0 0 0 7.62939453e-06
-0.200972546 -0.258682973 -0.302645442 0 0 0 7.62939453e-06
0.429055765 0.537417733 0.515284734 0 0 0 7.62939453e-06
-0.329067728 -0.630458565 -0.0591299739 0 0 0 7.62939453e-06
-0.17898789 -0.183808013 0.257561321 0 0 0 7.62939453e-06
-0.711130304 0.0272595591 -0.414941331 0 0 0 7.62939453e-06
0.106640757 -0.636846397 0.7421577 0 0 0 7.62939453e-06
-0.391367483 0.358446196 0.57557911 0 0 0 7.62939453e-06
-0.0343629846 0.272167344 0.400084698 0 0 0 7.62939453e-06
0.185126547 0.049267395 -0.977619983 0 0 0 7.62939453e-06
-0.121960541 0.437790652 -0.4514581 0 0 0 7.62939453e-06
-0.445879648 -0.42791984 -0.102878572 0 0 0 7.62939453e-06
0.234891357 -0.272569348 -0.140128206 0 0 0 7.62939453e-06
0.433502987 -0.603950903 0.529561379 0 0 0 7.62939453e-06
0.334916774 -0.238712767 0.852146444 0 0 0 7.62939453e-06
-0.00120002471 0.472148849 -0.0890798978 0 0 0 7.62939453e-06
-0.202642889 0.417960721 0.697529974 0 0 0 7.62939453e-06
-0.319139248 0.762390878 -0.222337648 0 0 0 7.62939453e-06
0.138244667 -0.0654533765 0.696196255 0 0 0 7.62939453e-06
0.258697524 0.159140094 0.802002133 0 0 0 7.62939453e-06
-0.520083442 -0.0639994409 0.690861747 0 0 0 7.62939453e-06
0.5103267 -0.0521343905 -0.753025218 0 0 0 7.62939453e-06
-0.256018659 -0.376014753 -0.185428152 0 0 0 7.62939453e-06
0.136034917 -0.0422352636 -0.491517351 0 0 0 7.62939453e-06
0.218508752 0.149762479 -0.851393932 0 0 0 7.62939453e-06
-0.0253790817 0.657878661 -0.604792205 0 0 0 7.62939453e-06
-0.791853864 0.0241689732 -0.179546216 0 0 0 7.62939453e-06
0.237332681 -0.599302877 -0.536487211 0 0 0 7.62939453e-06
-0.649092629 0.266350968 0.119919674 0 0 0 7.62939453e-06
0.651800362 -0.135497967 0.106169421 0 0 0 7.62939453e-06
0.338976688 -0.23259041 -0.612357057 0 0 0 7.62939453e-06
0.605873618 -0.15861035 -0.152455296 0 0 0 7.62939453e-06
0.467458747 0.594481563 -0.33134206 0 0 0 7.62939453e-06
0.0847148076 0.127308047 -0.0667581499 0 0 0 7.62939453e-06
-0.624366247 -0.214303186 0.601671512 0 0 0 7.62939453e-06
-0.548144444 0.054613177 0.714074366 0 0 0 7.62939453e-06
-0.628666559 0.383825685 -0.208947497 0 0 0 7.62939453e-06
-0.647088104 0.241671308 0.630649473 0 0 0 7.62939453e-06
-0.0880247229 0.0862604884 0.741291961 0 0 0 7.62939453e-06
-0.288588629 -0.628308284 0.385212316 0 0 0 7.62939453e-06
-0.826588832 0.48238378 -0.230237396 0 0 0 7.62939453e-06
-0.702308803 0.0488802272 0.502434602 0 0 0 7.62939453e-06
-0.274625929 0.264197196 0.215110988 0 0 0 7.62939453e-06
-0.0793343781 -0.506097373 -0.037613522 0 0 0 7.62939453e-06
0.28876635 0.548000666 -0.635307605 0 0 0 7.62939453e-06
0.351302441 -0.350894541 0.466219118 0 0 0 7.62939453e-06
0.764984941 0.582098318 0.137503158 0 0 0 7.62939453e-06
-0.365982385 0.333315846 -0.0342503063 0 0 0 7.62939453e-06
-0.582849962 -0.0243986037 0.507454581 0 0 0 7.62939453e-06
-0.374332918 -0.160801666 0.824704886 0 0 0 7.62939453e-06
0.590353338 -0.539374178 -0.0891220111 0 0 0 7.62939453e-06
0.170427977 0.469815274 -0.835851691 0 0 0 7.62939453e-06
0.676839168 -0.19390721 0.0651980402 0 0 0 7.62939453e-06
-0.029785098 -0.201554424 0.389272889 0 0 0 7.62939453e-06
-0.888052612 0.153891039 -0.347378584 0 0 0 7.62939453e-06
0.219309774 -0.135758987 -0.5508692 0 0 0 7.62939453e-06
-0.246508533 -0.143153827 -0.175006413 0 0 0 7.62939453e-06
0.739559264 -0.635246131 0.0695254628 0 0 0 7.62939453e-06
0.67333223 -0.509070218 -0.195855177 0 0 0 7.62939453e-06
-0.187784584 0.812506594 -0.0389126734 0 0 0 7.62939453e-06
-0.656040097 -0.308890009 -0.241609751 0 0 0 7.62939453e-06
0.299547213 -0.284824789 0.274126763 0 0 0 7.62939453e-06
0.0919623177 0.179015257 0.930769402 0 0 0 7.62939453e-06
0.567749512 0.131765362 -0.540936938 0 0 0 7.62939453e-06
0.744750727 -0.166211605 0.627753545 0 0 0 7.62939453e-06
0.0264816971 -0.825522073 0.185465396 0 0 0 7.62939453e-06
-0.466993001 0.191268403 0.175320469 0 0 0 7.62939453e-06
-0.217072108 -0.0519017544 0.406275657 0 0 0 7.62939453e-06
-0.398226477 -0.133593388 0.303351057 0 0 0 7.62939453e-06
0.727432221 -0.221245707 -0.167290657 0 0 0 7.62939453e-06
0.0407200605 0.0779131702 -0.0870230747 0 0 0 7.62939453e-06
0.18209904 0.317193468 0.000134990107 0 0 0 7.62939453e-06
0.668989059 -0.0534274115 0.0647062959 0 0 0 7.62939453e-06
-0.297058154 -0.469962414 -0.3515638 0 0 0 7.62939453e-06
0.523487853 0.535204314 0.62462166 0 0 0 7.62939453e-06
-0.610339451 -0.310097475 0.115060962 0 0 0 7.62939453e-06
0.170516152 0.856875925 -0.262937212 0 0 0 7.62939453e-06
-0.042815846 -0.453283837 0.287228111 0 0 0 7.62939453e-06
-0.10848386 0.0213267452 0.441839194 0 0 0 7.62939453e-06
-0.0310062821 -0.518057256 -0.256484148 0 0 0 7.62939453e-06
0.327976094 0.365055192 -0.743392224 0 0 0 7.62939453e-06
0.461662552 -0.483603901 0.73528199 0 0 0 7.62939453e-06
-0.428233679 -0.197476792 -0.228407967 0 0 0 7.62939453e-06
-0.390840185 0.0351651516 -0.743494806 0 0 0 7.62939453e-06
-0.275532164 0.309274618 0.836340247 0 0 0 7.62939453e-06
0.649821946 -0.230207581 -0.665009784 0 0 0 7.62939453e-06
0.826796356 0.475004253 -0.277694397 0 0 0 7.62939453e-06
0.21056489 -0.64805898 0.584986101 0 0 0 7.62939453e-06
0.961342103 0.136491481 0.0776700913 0 0 0 7.62939453e-06
0.509368316 0.168725299 0.13175992 0 0 0 7.62939453e-06
-0.706723688 0.058567477 0.236976056 0 0 0 7.62939453e-06
0.637035983 -0.329699393 -0.141811728 0 0 0 7.62939453e-06
-0.500216272 -0.762707647 -0.159340162 0 0 0 7.62939453e-06
-0.697316671 -0.518352662 0.198220697 0 0 0 7.62939453e-06
0.0286999606 -0.556632678 0.479145232 0 0 0 7.62939453e-06
0.522037496 -0.51682119 0.20674024 0 0 0 7.62939453e-06
-0.259854633 0.878715059 -0.140695479 0 0 0 7.62939453e-06
-0.783098281 0.225086061 0.14408005 0 0 0 7.62939453e-06
0.401926417 0.370861273 0.656975678 0 0 0 7.62939453e-06
0.0877742419 0.522976138 -0.234179284 0 0 0 7.62939453e-06
0.0814186194 0.177656008 -0.400300378 0 0 0 7.62939453e-06
-0.111187546 -0.504804123 -0.192733459 0 0 0 7.62939453e-06
-0.12962601 0.0142521833 -0.886668003 0 0 0 7.62939453e-06
-0.561040101 -0.635957032 0.322224465 0 0 0 7.62939453e-06
0.847603979 0.0110323954 0.501779111 0 0 0 7.62939453e-06
-0.526254714 -0.151681563 0.08240473 0 0 0 7.62939453e-06
0.162190477 -0.282673473 0.298021575 0 0 0 7.62939453e-06
-0.180862657 -0.247193067 0.717471814 0 0 0 7.62939453e-06
0.308003258 -0.539824876 0.000894850027 0 0 0 7.62939453e-06
-0.420317797 0.196975669 -0.0584684917 0 0 0 7.62939453e-06
-0.582734489 0.527267205 -0.183402947 0 0 0 7.62939453e-06
0.761980076 0.0733073394 -0.521048588 0 0 0 7.62939453e-06
-0.8796791 -0.00626422643 0.353567909 0 0 0 7.62939453e-06
-0.159490864 -0.498932419 0.513857189 0 0 0 7.62939453e-06
0.268798528 -0.210884708 -0.213650113 0 0 0 7.62939453e-06
-0.379494018 -0.308873854 0.0564155065 0 0 0 7.62939453e-06
-0.461483902 -0.52886961 0.295969604 0 0 0 7.62939453e-06
0.0427838246 -0.0316401957 -0.608439433 0 0 0 7.62939453e-06
0.387531824 -0.310125953 -0.140715467 0 0 0 7.62939453e-06
-0.144942059 0.163769834 0.475298044 0 0 0 7.62939453e-06
0.297592812 0.487917367 0.72544234 0 0 0 7.62939453e-06
0.203706485 -0.695673259 0.529871601 0 0 0 7.62939453e-06
-0.581013577 0.745145014 -0.166461005 0 0 0 7.62939453e-06
0.00357856849 0.639651314 -0.274258728 0 0 0 7.62939453e-06
-0.405989295 -0.218431516 0.120127609 0 0 0 7.62939453e-06
-0.0904463009 -0.0552429164 -0.861073486 0 0 0 7.62939453e-06
-0.317439835 -0.259353267 0.82778146 0 0 0 7.62939453e-06
0.0278345203 -0.709654295 -0.0494455643 0 0 0 7.62939453e-06
-0.627176815 0.430278208 -0.466452386 0 0 0 7.62939453e-06
-0.426978157 -0.510085055 -0.036836078 0 0 0 7.62939453e-06
0.797684318 0.0341994739 0.471641604 0 0 0 7.62939453e-06
0.129254681 -0.227086901 0.441502735 0 0 0 7.62939453e-06
-0.425697872 -0.302053083 -0.349675664 0 0 0 7.62939453e-06
0.616110452 -0.695575697 -0.0352598972 0 0 0 7.62939453e-06
0.738118299 0.0759419249 0.24960995 0 0 0 7.62939453e-06
0.487344329 0.321928102 0.600092151 0 0 0 7.62939453e-06
-0.677537935 -0.0662638888 0.642392407 0 0 0 7.62939453e-06
0.213184572 -0.0703531712 -0.428959087 0 0 0 7.62939453e-06
0.233096813 -0.644739921 -0.186218145 0 0 0 7.62939453e-06
-0.0440710754 0.321090797 0.195782024 0 0 0 7.62939453e-06
0.504008283 -0.116070746 0.683293278 0 0 0 7.62939453e-06
-0.167683711 -0.793067821 0.363033087 0 0 0 7.62939453e-06
0.415747028 -0.740630142 0.170864712 0 0 0 7.62939453e-06
-0.240514 -0.742107705 -0.0699539108 0 0 0 7.62939453e-06
-0.450431486 0.575719918 0.377389525 0 0 0 7.62939453e-06
-0.455272007 0.744987613 0.215910347 0 0 0 7.62939453e-06
-0.722865752 0.260592439 0.560930529 0 0 0 7.62939453e-06
0.651221835 -0.266395071 -0.145211874 0 0 0 7.62939453e-06
0.0878151338 -0.460500812 0.0120918565 0 0 0 7.62939453e-06
0.0495144046 -0.766192923 -0.524363375 0 0 0 7.62939453e-06
0.545163341 0.46142529 0.0681806283 0 0 0 7.62939453e-06
-0.0497513007 0.710074478 -0.0436204956 0 0 0 7.62939453e-06
0.531597504 0.303252601 -0.0562695884 0 0 0 7.62939453e-06
-0.0730552172 -0.278810893 0.201825754 0 0 0 7.62939453e-06
-0.288133827 -0.085451978 0.115008834 0 0 0 7.62939453e-06
-0.511146156 0.11779338 0.513725767 0 0 0 7.62939453e-06
-0.153297988 -0.370011683 -0.0617372407 0 0 0 7.62939453e-06
0.260226359 -0.224088774 0.15896914 0 0 0 7.62939453e-06
