# Plummer sphere, M=1, a=1, virial equilibrium; seed=20260821
# x y z vx vy vz mass
0.117205701 -0.140355122 0.0153825429 -0.325527932 0.796620302 -0.442603511 0.000244140625
3.54706007 -0.352952289 4.6914149 -0.0144740312 -0.200192152 0.032600037 0.000244140625
2.61200119 1.419817 0.337151769 0.372558724 -0.14961556 -0.268186461 0.000244140625
0.46425209 0.412481227 -1.11163237 -0.511176729 0.280635404 0.729769262 0.000244140625
0.732114851 -0.0492122141 -0.221638255 -0.0248230306 -0.385544056 -0.314767502 0.000244140625
-0.035587501 -0.0677583786 -0.334807863 -0.633849792 0.429324985 -0.147100405 0.000244140625
1.25307944 -1.61166208 -0.318015131 -0.627606856 -0.101740685 -0.174864871 0.000244140625
1.50752705 -0.876735803 0.12422547 0.166795055 0.53722213 0.322396588 0.000244140625
-0.190045082 0.330029489 -1.08668031 0.486750942 -0.579182324 0.457978248 0.000244140625
-0.905957415 0.79029208 -0.301885321 0.557992087 -0.487932759 -0.178308948 0.000244140625
0.0486877681 0.447743339 -0.564722301 -0.174086597 0.0121441835 -0.0503278451 0.000244140625
-0.412431585 -0.480728041 -0.280977047 -0.329048642 0.674169523 -0.227426212 0.000244140625
-1.41122358 -0.939449946 0.879403209 0.164936049 -0.0118896255 0.0873747388 0.000244140625
0.355463453 -0.325650945 0.634849642 0.217436892 -0.162888546 -0.235422707 0.000244140625
0.295003007 -0.662689025 0.156727667 -0.428502595 -0.132821218 0.499781707 0.000244140625
8.27787189 3.90576555 -2.00074974 0.289722063 0.135927003 -0.0194088481 0.000244140625
1.15607034 3.49727314 3.14579513 0.0672314251 -0.177190909 -0.034191186 0.000244140625
-0.0988094373 -0.140296202 0.332183011 -0.0957011123 -0.388276477 -0.730269271 0.000244140625
-0.310345632 -1.56515627 -1.29301745 -0.406396906 0.223845648 -0.0100522302 0.000244140625
-0.733030809 0.311076882 -0.190374673 -0.380583309 -0.470885106 -0.404827939 0.000244140625
0.47472191 -0.305073141 -1.59534355 0.6775804 -0.0366899602 0.529010606 0.000244140625
-0.591571776 -0.103897894 -0.114223604 0.709583451 -0.593242739 0.560356621 0.000244140625
0.0269467202 0.0350192983 -0.260326515 -0.0258347604 0.723430565 0.531293048 0.000244140625
0.113550042 -0.0772752595 0.358384423 -0.639728378 -0.627488791 -0.0236241464 0.000244140625
0.298371947 -0.0456295533 0.0894175948 -0.683869455 0.14505047 -0.143955479 0.000244140625
1.31439898 0.158799252 0.123427262 0.226682131 -0.006638291 -0.160203475 0.000244140625
-0.50401165 0.00638507874 -0.186227658 -0.00839650748 0.3332787 0.0118943184 0.000244140625
0.32221178 -0.00783446721 0.367975695 -0.134528181 0.0959407758 -0.0888298413 0.000244140625
-1.70634802 -2.98770482 -0.461562365 0.00731090901 -0.0918720832 0.333585252 0.000244140625
-0.977858951 0.0209989235 -0.520117676 -0.550923208 0.411567983 -0.316071007 0.000244140625
-0.686787502 -0.696861088 -7.92685728 0.15587548 -0.0685039165 0.0746722217 0.000244140625
0.601075984 0.635850187 -0.623122799 0.028506499 0.000433945489 0.116607213 0.000244140625
0.192405473 -0.256171693 -1.0573227 -0.264662599 0.0192928798 -0.440690892 0.000244140625
-0.88981684 0.860067265 0.199111127 0.291372844 0.389945541 -0.0751394061 0.000244140625
-0.0488588328 -0.354084641 -0.444060193 0.532233365 -0.743956747 -0.58971563 0.000244140625
-0.476814716 1.0409683 -0.461173679 0.127623344 -0.347392182 0.0339984173 0.000244140625
-0.786093886 1.04984099 -0.196812686 -0.103552499 -0.152525595 0.152557414 0.000244140625
0.241841219 0.445621399 -0.0761911954 -0.546894908 -0.092960897 0.421206473 0.000244140625
0.653444294 -0.0250829792 0.750106691 -0.0743225315 0.453253223 -0.350971327 0.000244140625
-1.12268394 0.188926895 0.25520068 0.107262462 0.155554003 -0.356086081 0.000244140625
-1.23842617 -1.6675831 -0.125091583 -0.648124717 -0.0654508932 0.0227785508 0.000244140625
3.59492568 -3.74096153 -2.07171209 0.0249844145 0.0835385678 0.353970876 0.000244140625
-0.231233622 -3.4248316 -1.49525028 -0.17307858 0.232486783 -0.142134376 0.000244140625
0.656554742 0.879787095 0.293509593 -0.373210423 -0.223020901 -0.79398676 0.000244140625
1.62319771 6.63112166 1.66220041 0.0384073938 0.0732389242 -0.112551493 0.000244140625
-0.316117239 0.0939066963 -0.710530613 0.0484141871 0.491224774 0.256946173 0.000244140625
1.48057151 -0.452017302 1.03938488 -0.476491571 0.168440267 -0.0972647279 0.000244140625
2.17069153 -0.524313299 0.876488672 0.159251195 -0.34489893 -0.0428811433 0.000244140625
3.60035958 11.4097466 0.417919778 0.206699165 0.154093417 0.182299597 0.000244140625
1.03099815 -1.28150623 -0.488787343 -0.295993687 0.339668177 0.459396017 0.000244140625
1.25969942 0.392262256 -0.487951086 0.569914539 -0.176159807 0.0117847111 0.000244140625
-0.47350384 0.0601868398 -0.316647588 0.128505115 -0.00693059158 0.0736261473 0.000244140625
-0.406231417 5.01507376 11.5833893 0.145585586 -0.171818242 -0.0852014159 0.000244140625
1.06117196 -1.47841142 1.2963133 0.3453354 0.295560505 -0.610353249 0.000244140625
-1.13909238 -0.708466503 0.772810152 -0.397119758 0.464011615 0.248582328 0.000244140625
-0.0811083652 -0.0871579405 -0.199977701 0.0320779901 -0.905929588 -0.0310179629 0.000244140625
0.743281643 0.685301116 -3.87402358 0.172994683 -0.375913352 -0.0719047981 0.000244140625
-2.13456 1.24862197 0.717782581 0.355672817 -0.0723547409 0.0631428879 0.000244140625
0.501972708 -0.344430877 -0.906807286 -0.0388731789 -0.102769469 0.81113984 0.000244140625
0.300474733 0.495101812 -0.271993179 -0.440641437 0.0459930389 0.572370067 0.000244140625
-0.977297111 0.596678362 -0.324820499 -0.0635593899 0.0602511923 0.500244048 0.000244140625
-0.472172736 -1.02800322 0.630263061 -0.378087652 0.0285460697 0.271578611 0.000244140625
-0.305421396 0.293823226 0.239232684 0.237053907 -0.139069813 -0.313418984 0.000244140625
0.503725969 0.486138479 0.911081727 0.283321286 0.541117513 0.0507162632 0.000244140625
1.03965286 0.35024638 -0.73501151 0.450490304 -0.413312418 -0.06426976 0.000244140625
0.750413767 2.06865009 -3.68035006 0.0798612882 0.0524279684 -0.212648642 0.000244140625
0.302327695 -0.216216652 -0.189021226 0.733115528 -0.222789898 0.512358207 0.000244140625
0.109676136 -1.50235713 3.67119934 -0.239452091 -0.199256859 -0.0933956538 0.000244140625
-3.55940656 -0.524975863 -0.596891404 -0.183302272 -0.0815422719 -0.0613364135 0.000244140625
0.344968446 -0.328013617 0.315693418 -0.868343625 -0.012665492 0.745361417 0.000244140625
1.03986611 -0.234206902 2.64283913 0.239497547 0.349862862 -0.247412671 0.000244140625
0.777708263 0.562085307 0.119654058 0.613215774 -0.185374828 -0.137656054 0.000244140625
0.0410352231 0.0785161976 -0.0876966105 -0.211899008 0.121394481 0.0882096433 0.000244140625
-0.789778829 -1.00628527 -0.77676086 -0.0230243691 -0.191589979 0.12746901 0.000244140625
-0.121857019 0.0239557625 0.49630615 -0.196028507 0.21733266 0.585240112 0.000244140625
2.26241848 -0.801490144 -2.31529642 -0.159528619 0.241447753 0.0517770452 0.000244140625
-1.01976204 -0.711680315 0.278015148 -0.458169448 0.383557951 -0.266216359 0.000244140625
0.707949907 1.36930198 0.324223052 -0.294485445 0.0858547118 0.0577647984 0.000244140625
0.774512355 0.714649811 1.26599238 0.0369376753 0.0933802003 -0.20019923 0.000244140625
-0.133308057 -0.605233762 -0.231077345 -0.39012928 -0.434355091 0.225818725 0.000244140625
4.92132179 0.0640558199 2.91340831 0.112716405 -0.202056689 0.220169387 0.000244140625
-0.289086787 -0.395107815 1.14679074 -0.841328547 0.394637709 -0.11193619 0.000244140625
-0.986731947 0.892810371 -0.310552318 0.191395487 0.271912703 0.0759510896 0.000244140625
0.0906144 -0.951878628 1.68040403 -0.149290684 0.398494686 0.0536551571 0.000244140625
1.41295354 -0.0168801559 0.916919843 0.0279867033 -0.13292048 0.0434291731 0.000244140625
-0.0650781871 -0.393352854 0.364093948 -0.00226154341 0.435875985 -0.181345483 0.000244140625
-0.461760188 -0.248437531 0.136629581 -0.106181074 -0.395572423 -0.240760988 0.000244140625
-0.622753872 2.10857258 0.428744874 0.00567121559 0.385397264 -0.278948454 0.000244140625
0.119549552 0.0559905509 0.140979067 0.290990544 0.36782891 -0.0788228987 0.000244140625
0.215622207 0.325330839 -0.325184418 0.298427163 -0.0974729382 -0.605462961 0.000244140625
0.331209328 -0.916116671 -0.264599013 -0.443945816 -0.604145795 -0.356051699 0.000244140625
-0.811936336 0.100034617 -0.724158758 -0.085958528 0.626109881 -0.067384753 0.000244140625
-0.651594871 0.612134818 -0.456833726 0.1644635 0.130611826 -0.381638943 0.000244140625
0.3499272 -0.99657524 -0.713893052 -0.172874813 0.198989383 0.323035242 0.000244140625
0.135619441 1.20391331 0.6588334 0.050636368 0.237555554 0.544295295 0.000244140625
-0.306443999 0.63765996 1.83960025 -0.366207921 0.0858701476 0.367792023 0.000244140625
-0.167683594 -0.404733875 -0.0675307127 0.0101256747 0.543518047 0.186726144 0.000244140625
-2.36860162 0.718010514 0.77288847 0.38093696 -0.3157927 0.0874382371 0.000244140625
3.27480645 -9.97433376 3.69754201 -0.0289520145 -0.0982350195 -0.170302334 0.000244140625
0.161781794 -0.224735902 0.032222612 -0.52414389 0.680912938 -0.508984471 0.000244140625
-0.039445508 -1.61570931 -0.0284002947 0.402140382 -0.0930623017 0.00852742699 0.000244140625
-0.65243089 0.928527017 0.436205991 0.180074581 -0.644344925 -0.161491574 0.000244140625
-0.0987366957 -1.09818193 0.362429507 -0.119526965 -0.19355779 -0.0637119071 0.000244140625
0.38232913 0.52376898 -0.677683369 -0.242193609 0.817894395 -0.26982723 0.000244140625
-0.43270395 -0.191846618 -0.315026858 -0.376118494 0.238387854 0.256537214 0.000244140625
-0.330118735 -0.194964963 1.14098004 0.200205243 -0.176619378 0.122717149 0.000244140625
-0.0461518781 0.670973024 -0.677189474 -0.0826575384 0.238598848 -0.276328431 0.000244140625
0.836909759 0.607398748 -0.250515686 -0.222533298 0.597754981 0.186242128 0.000244140625
-0.750893429 -1.16357414 -1.2736372 0.0769508392 -0.14620589 0.268361068 0.000244140625
0.242996749 -1.8849128 3.20937124 -0.152597764 0.198020013 0.160919916 0.000244140625
-0.196392729 0.292607832 0.803636751 -0.38679095 6.88220704e-05 0.247907853 0.000244140625
0.0680965 0.511882619 -0.465060062 0.125569134 -0.689150575 0.355642267 0.000244140625
-1.15267226 -0.99095508 -0.0329450562 -0.487630019 -0.132759944 0.327789248 0.000244140625
-1.3148111 -2.05696521 1.9736272 -0.383907229 0.283175287 0.303786902 0.000244140625
-0.110658435 0.212311179 -0.0105539605 -0.013891571 -0.396169356 -0.190333938 0.000244140625
-1.49047568 -0.515491509 -0.104811034 0.553336863 -0.0933802544 0.471841264 0.000244140625
0.287310432 -0.142841886 0.0384736908 -0.190372026 0.121071161 0.490442337 0.000244140625
1.1134571 -0.331516695 -1.01057372 0.186491563 0.174135745 0.574985186 0.000244140625
0.794175057 0.904125871 0.823210617 0.114999443 0.30428422 0.203093877 0.000244140625
-0.141773226 -0.376946162 -0.249164362 0.0162642158 0.460185386 0.0932040364 0.000244140625
0.0844034534 -0.0533989273 0.201958267 -0.354494663 -0.155938864 0.174790643 0.000244140625
0.191104032 -0.755352106 -0.486608237 -0.292807593 0.491898438 -0.242326951 0.000244140625
-1.14568584 -0.161694233 -0.234087684 -0.00155690666 -0.370187766 -0.289747819 0.000244140625
1.13476589 -0.679543666 1.16766873 -0.115941087 -0.402826301 0.00658709624 0.000244140625
0.629086752 -0.576373811 -0.0360990694 -0.287720908 0.069899267 0.0480680572 0.000244140625
1.45141823 0.820510968 -0.373852377 -0.286782835 -0.155996737 -0.229426801 0.000244140625
0.0618965039 -1.05059266 -0.201755367 0.417028362 -0.00267294737 0.593518518 0.000244140625
0.891706929 -2.62484572 0.849008495 0.511333553 0.143445111 0.0978121906 0.000244140625
-0.59770708 -0.0127527437 1.6508219 -0.0851211844 0.2662221 -0.16254966 0.000244140625
-0.208157005 1.13998352 -0.00271344315 -0.0246228456 0.087310177 0.00278048626 0.000244140625
0.0235401372 0.343218976 -0.090972908 0.261313839 0.325065014 -0.216841655 0.000244140625
-0.573209048 0.173963831 -0.289885642 0.309562877 -0.116733318 0.127826856 0.000244140625
1.63229806 -0.710357753 -2.42438476 0.226375654 0.158340927 -0.505490267 0.000244140625
0.68810722 -0.568521349 1.42149579 0.557798801 -0.295181371 -0.497754151 0.000244140625
2.14896713 -0.793938355 0.94034457 0.16747177 0.0590333471 -0.0656838109 0.000244140625
0.499652936 -0.334770403 -0.262262875 -0.490137434 -0.118780849 0.287774294 0.000244140625
0.141619462 -0.324679993 -0.612879249 -0.303987591 -0.28318344 0.0500604975 0.000244140625
0.520811508 -0.736817536 -0.734136499 -0.00775095096 0.226537915 -0.148539448 0.000244140625
-0.135936013 -0.538536564 0.329808405 0.17671049 0.298932382 0.247522921 0.000244140625
3.24548443 -2.73436592 0.681342767 0.0196308206 -0.0875141739 -0.00892064875 0.000244140625
1.34979681 -0.637909663 -0.998011878 -0.181974658 0.0430669489 0.44804309 0.000244140625
0.729646421 -0.395138018 -0.287157042 0.333304117 -0.145808637 0.585910161 0.000244140625
1.8984095 0.524860916 1.35920417 0.507105421 -0.293679596 -0.00776934185 0.000244140625
-0.715597115 -0.595994743 0.125635199 -0.0116642703 -0.294288173 -0.0328708857 0.000244140625
0.292129971 -4.22633584 -1.60929407 0.110974023 0.400512426 0.121811516 0.000244140625
0.441351275 -0.669241833 -0.659157938 -0.430165342 0.0548543782 -0.266345862 0.000244140625
0.168925135 -1.40832993 -0.801055267 -0.526138544 -0.164884175 0.351910573 0.000244140625
-0.928278845 -0.870795249 -1.3162083 -0.0142713074 -0.272947639 -0.256419864 0.000244140625
-0.132895054 0.0711503197 0.316415342 -0.167005734 0.104899274 0.878800327 0.000244140625
0.25401982 -1.04850852 -0.421750664 -0.270388666 0.430635881 0.0960084339 0.000244140625
0.0497329165 0.405933536 0.379391071 -0.177564934 -0.53727555 0.0477915089 0.000244140625
0.637639483 -0.194274756 0.0200995026 -0.28464294 0.444029584 -0.0529567412 0.000244140625
-0.0207821267 0.0166025024 -0.0318201064 -0.223209067 0.344854467 -0.16900963 0.000244140625
1.66606984 -1.17717972 -0.49036153 0.154900088 0.0757091294 0.0129470683 0.000244140625
0.757714986 0.0588143717 -0.0889697927 0.0084012292 -0.455181419 0.430661523 0.000244140625
0.179421676 -0.568046298 0.644746498 0.315424552 -0.545575061 0.0509412384 0.000244140625
-0.811719132 0.825248494 -0.344789716 0.051785716 -0.468188782 -0.56393847 0.000244140625
0.187962752 0.224247073 -1.04981552 -0.0348370954 -0.596284396 -0.194651794 0.000244140625
-0.411314874 0.353940107 0.553705599 0.758470956 -0.122214592 0.225566183 0.000244140625
-0.172684842 -0.301455763 -0.0495152732 -0.785220651 -0.291098241 -0.0687085452 0.000244140625
1.19268899 -0.637177321 -0.119936068 0.247058785 0.0118682647 -0.351951066 0.000244140625
0.21461841 -1.19296307 0.434473518 0.307929025 -0.183069374 -0.874443934 0.000244140625
4.53717212 1.99574675 -0.742430187 0.311787548 0.119260325 -0.0500151762 0.000244140625
-0.0111690597 0.0257839972 -0.447441705 0.145916875 -0.0542670535 0.591214595 0.000244140625
-0.646517997 1.1651533 -0.259198303 0.771885524 0.382211417 -0.0770198589 0.000244140625
0.512649283 0.172553823 -0.305197369 0.0261765458 0.0273418048 0.20583397 0.000244140625
0.782433296 -0.622895074 -0.706397172 0.0401411252 0.0972510013 0.517198707 0.000244140625
-0.147512019 -0.0376111742 0.335558585 -0.726596428 0.335461023 0.188081834 0.000244140625
0.327578296 0.244521599 -1.32213253 0.147338875 -0.318872028 0.329501528 0.000244140625
0.585051824 -0.00498453666 -0.548107859 -0.0016157812 0.656650321 0.00363740356 0.000244140625
1.61018969 2.67886201 -4.25753196 -0.276078438 0.0443572095 -0.225760029 0.000244140625
-0.696754297 -0.26693571 -0.97452282 -0.167358269 0.265886192 -0.703847668 0.000244140625
0.103631714 -0.997908857 0.54276261 0.423556987 -0.176096918 -0.334234657 0.000244140625
-0.161211562 -1.36146592 0.689897111 -0.226495916 0.199359758 -0.253878971 0.000244140625
4.30056594 8.9583538 0.879037843 -0.114296978 0.126834725 0.0737945973 0.000244140625
-0.0612924732 -0.413940692 -0.0408258248 0.0715074 -0.611787935 -0.104515373 0.000244140625
1.84714719 0.413721506 1.06766692 -0.215077261 -0.0149533155 -0.0133200742 0.000244140625
-0.199752869 -0.617826738 0.447577501 0.232253893 0.0167076144 -0.248809955 0.000244140625
-0.246366158 1.31591248 1.2094861 0.560318779 0.601201429 -0.169779192 0.000244140625
-1.46700455 -0.0808746349 1.2101231 0.341450364 0.235275536 0.316519891 0.000244140625
1.57486984 -0.157252369 0.144551438 0.366368403 -0.474936357 0.510994958 0.000244140625
-5.57195548 -2.23160567 -2.7894948 -0.139705681 0.122725871 -0.150259537 0.000244140625
1.37785209 2.89132827 0.771925035 0.0289244582 0.556072962 -0.158761626 0.000244140625
1.05306387 -0.688498062 0.482004762 -0.071326749 -0.326348628 0.541752368 0.000244140625
-0.13072835 0.498865813 -0.900385577 0.104951557 0.00543653182 0.535867423 0.000244140625
-2.14226023 0.0415141695 0.301346083 -0.549067235 -0.105039282 0.0642915725 0.000244140625
0.124575311 -0.233196 0.789096301 0.365209276 0.29298057 -0.0106414934 0.000244140625
-0.0438207506 -0.39637756 0.186316712 0.226101427 0.317598268 0.432832964 0.000244140625
-1.03740484 1.15720498 0.00841739274 0.0549259312 0.00338466362 0.574505913 0.000244140625
0.834043681 1.42362069 0.224695126 -0.670147946 -0.183900287 -0.0426947487 0.000244140625
0.0303535676 -0.686738583 -0.442062342 0.609301497 -0.124598096 -0.398957484 0.000244140625
-2.19295351 3.07623035 -0.593562253 -0.265819483 -0.113022703 -0.379840425 0.000244140625
0.483833223 -0.219906915 0.1830293 0.382484175 -0.096202479 -0.301434531 0.000244140625
-0.361579047 -0.391334097 0.364314676 0.24431535 0.509674111 -0.0486208214 0.000244140625
-0.331680119 0.410473873 -0.305366544 0.352491824 -0.394478426 -0.12922136 0.000244140625
0.604824679 -0.0881377972 -1.87928057 -0.220105095 -0.11597453 -0.0570472667 0.000244140625
-0.0609263992 -0.0126753072 0.0476345813 -0.0297595405 -0.231212517 -0.226276891 0.000244140625
-0.701571359 0.249312036 0.609267295 0.394989396 0.14122528 -0.234747585 0.000244140625
3.23139905 1.7169826 1.51134939 -0.189823345 0.0423151464 -0.16229279 0.000244140625
-0.470495709 -0.00740845543 0.83059932 -0.604048569 0.0100280936 -0.38067764 0.000244140625
-0.242438908 -0.13790189 -0.871907607 -0.24659922 -0.201841501 0.331970427 0.000244140625
0.685702401 0.0942711183 -1.16470836 0.210098596 -0.210466496 0.0738890912 0.000244140625
-0.050946301 1.59495821 7.59525043 0.0172654914 0.120044969 0.0407632231 0.000244140625
0.075756898 0.585584062 0.198846148 -0.233774827 -0.587446902 0.118051258 0.000244140625
1.6877316 -0.351530886 -1.12879088 0.158763835 -0.0624389211 0.171303241 0.000244140625
-0.172414274 -1.05052622 -2.78908689 0.37287167 -0.215748923 0.2747415 0.000244140625
-0.235229757 -1.20568241 -3.37743461 0.00584414061 0.276142642 0.145706086 0.000244140625
1.30704376 -3.71476073 2.54746323 0.118559907 -0.120858254 -0.185985902 0.000244140625
1.66591985 -1.46598093 -0.488426469 -0.134550083 0.078543588 0.09200024 0.000244140625
-0.860836173 0.108490791 0.0287139982 0.0281614186 -0.110779963 0.450044722 0.000244140625
0.467439456 0.81357949 -1.23854323 0.0534138006 0.142443514 0.683254118 0.000244140625
0.735663142 0.861180643 -2.06799176 0.0792222937 0.373022886 0.0731861431 0.000244140625
1.48069153 0.542725268 1.12311506 -0.22459995 0.595622253 -0.143837864 0.000244140625
-0.421183583 0.146541273 1.88610863 0.363105153 -0.11540987 0.011287586 0.000244140625
-0.353622574 -0.084158385 -0.00502749034 0.208178931 0.370536988 0.411719335 0.000244140625
-0.0734129835 0.0963940736 0.0632418828 -0.191380663 -0.338201684 0.373546108 0.000244140625
0.232899546 -1.68918622 -0.439654097 -0.506102501 0.0436893035 0.0276981617 0.000244140625
-0.310844734 -0.146083191 0.12668021 0.514288768 -0.03399711 0.0897652159 0.000244140625
-0.0162156499 -0.181390083 0.729174905 -0.258457361 0.162856662 0.152602652 0.000244140625
0.171320221 -0.00711944775 -0.150645308 0.73078308 -0.523418417 -0.129849106 0.000244140625
0.165083848 0.338541623 -0.508235532 0.026309463 -0.244844241 0.565720601 0.000244140625
-0.708683107 0.221501682 -0.0195059162 -0.0918666635 -0.270554297 -0.364348439 0.000244140625
-0.0027456207 0.0822099021 1.86374908 0.140627 0.464288631 -0.122518204 0.000244140625
0.765917849 -1.90602528 -2.62967771 -0.254248865 -0.229286553 0.32135845 0.000244140625
-0.251465649 -0.46534366 0.791234423 -0.22500191 0.108466008 -0.402002926 0.000244140625
-0.778766434 1.95834298 -1.26750543 0.201675531 -0.0177536145 0.181730805 0.000244140625
0.450442992 -0.0639491642 0.346999227 -0.00570390613 -0.147398727 -0.395900257 0.000244140625
0.514680001 1.78016132 -2.71709363 -0.0694798181 0.056834715 -0.179256433 0.000244140625
0.216343281 -0.254849744 -0.679011465 -0.187706002 -0.438540568 0.611987794 0.000244140625
-0.508796169 -0.305665018 0.0289196951 0.292007402 -0.360294659 -0.235472024 0.000244140625
0.688762109 0.310484605 0.761330919 0.239255836 -0.0440211227 -0.591329712 0.000244140625
0.652619836 -0.217584702 1.46940799 0.153507045 -0.415094335 0.423297907 0.000244140625
2.56396387 -2.39838802 0.33093697 0.0798629038 0.347350404 0.300892918 0.000244140625
-0.767347726 -0.746001348 0.347018116 -0.473697887 -0.335754423 0.122700063 0.000244140625
-0.820669716 -3.46029505 -2.12056447 -0.179026167 0.0520738762 0.222744626 0.000244140625
0.0602907006 0.168792487 -0.335188252 -0.365425458 -0.241715671 0.351145289 0.000244140625
0.0802640974 -1.09470353 1.4961701 0.00208062125 0.0487908891 -0.102178928 0.000244140625
-0.290479484 -0.0363003188 -0.558776279 0.0825500515 -0.232951281 -0.312951431 0.000244140625
-1.26654983 -0.548105813 -0.0230013987 0.638674528 0.121330099 -0.417023666 0.000244140625
-2.21917836 -0.468946167 -1.21607042 -0.0693395532 -0.372152026 0.331907987 0.000244140625
-0.524389071 -0.072139261 0.0337147492 0.42443811 0.13856257 0.417753571 0.000244140625
-2.3031625 -1.10730959 -0.139634462 0.267509012 0.134366918 -0.448244876 0.000244140625
-0.526157342 -0.438903805 -1.73967681 0.10397609 0.0202347324 -0.480656725 0.000244140625
0.190054927 0.296925584 0.695081876 0.0524826153 -0.469049992 0.443639378 0.000244140625
-0.287349928 0.784324221 0.905165812 -0.830877368 -0.0435603771 -0.0616876314 0.000244140625
0.478137703 0.835181089 -0.856134489 0.0903305762 0.339310553 -0.438696958 0.000244140625
-0.248484003 0.602786367 -0.243673804 -0.123009391 0.366962416 0.67426004 0.000244140625
1.59219314 -0.812995131 -0.361445788 -0.0554910407 -0.591799576 0.22322083 0.000244140625
0.0210273154 1.02057693 -0.752820576 0.254187002 -0.331773559 0.234284689 0.000244140625
0.715526914 0.929930777 -0.932680058 0.436733498 -0.205085489 0.29198845 0.000244140625
0.412128019 -0.362257547 0.363126348 -0.0271410682 -0.258489473 -0.914702661 0.000244140625
0.528375839 -0.792181903 -0.199072644 -0.492001341 -0.207641867 0.539413571 0.000244140625
-1.49231853 0.333997627 -0.477453476 -0.427271341 -0.242252999 -0.0551264696 0.000244140625
0.320092602 -0.0402622288 0.717678679 -0.300167803 0.584394414 -0.191656504 0.000244140625
-0.207900829 0.379438857 0.476177393 0.390743146 -0.493960898 0.391024762 0.000244140625
-0.812642864 -1.47094633 -0.284264389 0.158832806 0.172258956 -0.077787722 0.000244140625
-0.179640052 0.606070151 -0.496923465 -0.330716742 -0.17276839 0.519814036 0.000244140625
0.409682861 -0.500722993 0.425243346 0.111045482 0.822454049 -0.745965886 0.000244140625
0.399977616 1.12299357 0.0343576807 -0.449253437 -0.0117120646 0.0820115826 0.000244140625
0.435945008 0.606058214 -0.602795676 0.38942045 -0.811883754 0.170722375 0.000244140625
0.0782048009 -0.349987998 0.130544084 0.198923532 -0.164405969 -0.205687486 0.000244140625
0.644660193 2.28899837 3.42372954 0.503595153 -0.266984258 -0.102776973 0.000244140625
0.357056761 0.220718557 -0.713489836 -0.157795949 0.737287251 0.826342948 0.000244140625
-0.476339321 -0.424479403 -0.276610087 -0.113878499 0.0728008102 -0.451190751 0.000244140625
-0.2504018 -0.825277134 0.652492918 -0.0016939826 0.416098966 0.44736341 0.000244140625
-1.81731743 1.11569104 0.629465139 -0.0845499723 -0.307363681 0.372023755 0.000244140625
-1.44271488 -0.538513493 -1.29206004 0.0721382032 -0.330535833 0.424894752 0.000244140625
0.676387491 0.361990731 -0.103037528 0.0311547066 -0.00583802055 0.314372123 0.000244140625
2.27391889 -0.483636109 1.64775758 0.0500302854 0.475471153 -0.270176426 0.000244140625
0.293529342 -0.00541129519 -0.0077839694 0.448765154 0.0842079115 0.125535931 0.000244140625
-1.00975118 -2.63816657 2.26808136 -0.202828713 0.119005453 0.0618002261 0.000244140625
0.811465235 0.379939262 -0.591968481 0.0188125908 0.23571386 0.0284678585 0.000244140625
0.0464395532 0.68665321 -0.504271666 0.398067282 -0.320825052 0.125996718 0.000244140625
0.365556601 0.271239038 0.946095783 0.305426305 0.238184542 0.281080262 0.000244140625
